,year,CPI,GDP_growth_annual%,annual_rainfall,Value,Regions,Sub_region,market,category,commodity,unit,pricetype,currency,price
170,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2203.6974999999998
171,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3218.181818181818
172,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,KES,78.85583333333334
173,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,KES,46.50888888888889
174,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,KES,39.833333333333336
175,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,KES,32.39416666666667
176,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3032.9166666666665
177,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1845.5033333333333
178,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3344.6666666666665
179,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,KES,30.5
180,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,KES,218.58333333333334
181,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,KES,65.48083333333334
182,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,5821.583333333333
183,2011,61.890024516837514,0.051211061200000005,626.92,2.9,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,KES,58.833333333333336
184,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,KES,44.01
185,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3322.75
186,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2073.28
187,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3416.8333333333335
188,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,KES,71.9975
189,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6679.0
190,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,KES,30.057
191,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,KES,57.32750000000001
192,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,KES,59.807500000000005
193,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,KES,17.97666666666667
194,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,KES,2774.0833333333335
195,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1220.3183333333334
196,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,KES,3374.0833333333335
197,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,KES,77.55699999999999
198,2011,61.890024516837514,0.051211061200000005,626.92,2.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6559.583333333333
199,2012,67.6942336060017,0.04568679614,783.07,4.9,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,KES,32.69
200,2012,67.6942336060017,0.04568679614,783.07,4.9,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3080.0
201,2012,67.6942336060017,0.04568679614,783.07,4.9,Coast,Mombasa,Mombasa,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1845.92
202,2012,67.6942336060017,0.04568679614,783.07,4.9,Coast,Mombasa,Mombasa,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3762.0
203,2012,67.6942336060017,0.04568679614,783.07,4.9,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,KES,57.64
204,2012,67.6942336060017,0.04568679614,783.07,4.9,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,5613.909090909091
205,2012,67.6942336060017,0.04568679614,783.07,4.9,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,KES,39.583333333333336
206,2012,67.6942336060017,0.04568679614,783.07,4.9,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2478.930909090909
207,2012,67.6942336060017,0.04568679614,783.07,4.9,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3686.3636363636365
208,2012,67.6942336060017,0.04568679614,783.07,4.9,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,KES,78.54333333333334
209,2012,67.6942336060017,0.04568679614,783.07,4.9,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,KES,49.91
210,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,KES,42.666666666666664
211,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,KES,34.61083333333333
212,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3155.75
213,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2176.809090909091
214,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3587.090909090909
215,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,KES,37.166666666666664
216,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,KES,238.0
217,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,KES,59.26833333333334
218,2012,67.6942336060017,0.04568679614,783.07,4.9,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,5549.416666666667
219,2012,67.6942336060017,0.04568679614,783.07,4.9,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,KES,78.65916666666666
220,2012,67.6942336060017,0.04568679614,783.07,4.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,KES,35.209999999999994
221,2012,67.6942336060017,0.04568679614,783.07,4.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3623.5833333333335
222,2012,67.6942336060017,0.04568679614,783.07,4.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2670.0436363636363
223,2012,67.6942336060017,0.04568679614,783.07,4.9,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3543.9166666666665
224,2012,67.6942336060017,0.04568679614,783.07,4.9,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,KES,64.0025
225,2012,67.6942336060017,0.04568679614,783.07,4.9,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6635.666666666667
226,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,KES,31.609999999999996
227,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,KES,61.0425
228,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,KES,65.25666666666667
229,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,KES,31.080000000000002
230,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,KES,2796.5454545454545
231,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1574.0863636363638
232,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,KES,4162.454545454545
233,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,KES,72.1725
234,2012,67.6942336060017,0.04568679614,783.07,4.9,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6894.454545454545
235,2013,71.56464705994108,0.03797848393,740.69,5.4,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,KES,33.3
236,2013,71.56464705994108,0.03797848393,740.69,5.4,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,KES,2672.9166666666665
237,2013,71.56464705994108,0.03797848393,740.69,5.4,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,KES,65.56090909090909
238,2013,71.56464705994108,0.03797848393,740.69,5.4,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,5445.75
239,2013,71.56464705994108,0.03797848393,740.69,5.4,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,KES,34.166666666666664
240,2013,71.56464705994108,0.03797848393,740.69,5.4,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2093.378181818182
241,2013,71.56464705994108,0.03797848393,740.69,5.4,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3047.0
242,2013,71.56464705994108,0.03797848393,740.69,5.4,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,KES,72.3
243,2013,71.56464705994108,0.03797848393,740.69,5.4,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,KES,50.26727272727273
244,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,KES,46.166666666666664
245,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,KES,31.844166666666666
246,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3024.6666666666665
247,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1847.2616666666665
248,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,KES,4114.25
249,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,KES,43.416666666666664
250,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,KES,217.5
251,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,KES,64.93416666666667
252,2013,71.56464705994108,0.03797848393,740.69,5.4,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,5855.333333333333
253,2013,71.56464705994108,0.03797848393,740.69,5.4,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,KES,74.91666666666667
254,2013,71.56464705994108,0.03797848393,740.69,5.4,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,KES,34.52
255,2013,71.56464705994108,0.03797848393,740.69,5.4,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3488.6666666666665
256,2013,71.56464705994108,0.03797848393,740.69,5.4,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1944.3891666666668
257,2013,71.56464705994108,0.03797848393,740.69,5.4,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3643.3333333333335
258,2013,71.56464705994108,0.03797848393,740.69,5.4,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,KES,80.9275
259,2013,71.56464705994108,0.03797848393,740.69,5.4,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6748.75
260,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,KES,29.37875
261,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,KES,66.53999999999999
262,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,KES,78.44
263,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,KES,28.26
264,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,KES,2663.5833333333335
265,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1280.595
266,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,KES,4866.333333333333
267,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,KES,72.59583333333333
268,2013,71.56464705994108,0.03797848393,740.69,5.4,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,KES,7477.583333333333
269,2014,76.48697440474515,0.05020111002,608.32,5.6,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,KES,31.6925
270,2014,76.48697440474515,0.05020111002,608.32,5.6,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,KES,2782.045
271,2014,76.48697440474515,0.05020111002,608.32,5.6,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,KES,71.265
272,2014,76.48697440474515,0.05020111002,608.32,5.6,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,5582.491666666666
273,2014,76.48697440474515,0.05020111002,608.32,5.6,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,KES,35.166666666666664
274,2014,76.48697440474515,0.05020111002,608.32,5.6,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2157.8033333333333
275,2014,76.48697440474515,0.05020111002,608.32,5.6,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3800.0
276,2014,76.48697440474515,0.05020111002,608.32,5.6,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,KES,76.0625
277,2014,76.48697440474515,0.05020111002,608.32,5.6,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,KES,49.862500000000004
278,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,KES,47.68416666666667
279,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,KES,30.363333333333333
280,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,KES,2949.2975
281,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1766.5541666666668
282,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3804.8325
283,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,KES,44.33833333333333
284,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,Retail,KES,103.825
285,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,KES,83.58500000000001
286,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,Retail,KES,116.24000000000001
287,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,KES,208.52083333333334
288,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,KES,60.41416666666667
289,2014,76.48697440474515,0.05020111002,608.32,5.6,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,5924.913333333334
290,2014,76.48697440474515,0.05020111002,608.32,5.6,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,KES,59.666666666666664
291,2014,76.48697440474515,0.05020111002,608.32,5.6,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,KES,35.1
292,2014,76.48697440474515,0.05020111002,608.32,5.6,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3441.6216666666664
293,2014,76.48697440474515,0.05020111002,608.32,5.6,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1938.7716666666668
294,2014,76.48697440474515,0.05020111002,608.32,5.6,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3530.5416666666665
295,2014,76.48697440474515,0.05020111002,608.32,5.6,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,KES,84.97500000000001
296,2014,76.48697440474515,0.05020111002,608.32,5.6,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,7197.820833333334
297,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Nakuru,Nakuru,cereals and tubers,Maize,KG,Wholesale,KES,29.9725
298,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Nakuru,Nakuru,pulses and nuts,Beans,KG,Wholesale,KES,64.678
299,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,Retail,KES,76.76636363636364
300,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,Wholesale,KES,30.363333333333333
301,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,Wholesale,KES,2801.9041666666667
302,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1529.7758333333334
303,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,Wholesale,KES,5739.481666666667
304,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,Wholesale,KES,77.505
305,2014,76.48697440474515,0.05020111002,608.32,5.6,Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,Wholesale,KES,7858.9375
306,2015,81.52137928976742,0.04967721128,778.31,5.8,Coast,Kilifi,Kilifi,cereals and tubers,Maize (white),KG,Retail,KES,36.175000000000004
307,2015,81.52137928976742,0.04967721128,778.31,5.8,Coast,Kilifi,Kilifi,pulses and nuts,Beans (dry),KG,Retail,KES,89.95833333333333
308,2015,81.52137928976742,0.04967721128,778.31,5.8,Coast,Mombasa,Mombasa,cereals and tubers,Maize,KG,Wholesale,KES,28.11
309,2015,81.52137928976742,0.04967721128,778.31,5.8,Coast,Mombasa,Mombasa,cereals and tubers,Maize (white),90 KG,Wholesale,KES,2786.6941666666667
310,2015,81.52137928976742,0.04967721128,778.31,5.8,Coast,Mombasa,Mombasa,pulses and nuts,Beans,KG,Wholesale,KES,59.735
311,2015,81.52137928976742,0.04967721128,778.31,5.8,Coast,Mombasa,Mombasa,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6260.610833333333
312,2015,81.52137928976742,0.04967721128,778.31,5.8,Coast,Tana River,Hola (Tana River),cereals and tubers,Maize (white),KG,Retail,KES,37.20583333333334
313,2015,81.52137928976742,0.04967721128,778.31,5.8,Eastern,Kitui,Kitui,cereals and tubers,Maize (white),KG,Retail,KES,33.25
314,2015,81.52137928976742,0.04967721128,778.31,5.8,Eastern,Kitui,Kitui,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1641.1059999999998
315,2015,81.52137928976742,0.04967721128,778.31,5.8,Eastern,Kitui,Kitui,cereals and tubers,Sorghum,90 KG,Wholesale,KES,4465.0
316,2015,81.52137928976742,0.04967721128,778.31,5.8,Eastern,Kitui,Kitui,pulses and nuts,Beans (dry),KG,Retail,KES,78.91666666666667
317,2015,81.52137928976742,0.04967721128,778.31,5.8,Eastern,Marsabit,Marsabit,cereals and tubers,Maize (white),KG,Retail,KES,50.23636363636364
318,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,cereals and tubers,Bread,400 G,Retail,KES,49.666666666666664
319,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize,KG,Wholesale,KES,32.54833333333333
320,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,cereals and tubers,Maize (white),90 KG,Wholesale,KES,2742.9300000000003
321,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,1801.9425
322,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3618.4308333333333
323,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,milk and dairy,"Milk (cow, pasteurized)",500 ML,Retail,KES,47.583333333333336
324,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,non-food,Fuel (diesel),L,Retail,KES,81.38428571428572
325,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,non-food,Fuel (kerosene),L,Retail,KES,58.237142857142864
326,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,non-food,Fuel (petrol-gasoline),L,Retail,KES,96.72142857142856
327,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,oil and fats,Oil (vegetable),L,Retail,KES,192.83333333333334
328,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans,KG,Wholesale,KES,68.24222222222222
329,2015,81.52137928976742,0.04967721128,778.31,5.8,Nairobi,Nairobi,Nairobi,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6305.333333333333
330,2015,81.52137928976742,0.04967721128,778.31,5.8,North Eastern,Garissa,Garissa,cereals and tubers,Maize (white),KG,Retail,KES,55.833333333333336
331,2015,81.52137928976742,0.04967721128,778.31,5.8,North Eastern,Mandera,Mandera,cereals and tubers,Maize (white),KG,Retail,KES,66.16666666666667
332,2015,81.52137928976742,0.04967721128,778.31,5.8,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize,KG,Wholesale,KES,32.17
333,2015,81.52137928976742,0.04967721128,778.31,5.8,Nyanza,Kisumu,Kisumu,cereals and tubers,Maize (white),90 KG,Wholesale,KES,3143.25
334,2015,81.52137928976742,0.04967721128,778.31,5.8,Nyanza,Kisumu,Kisumu,cereals and tubers,Potatoes (Irish),50 KG,Wholesale,KES,2365.005833333333
335,2015,81.52137928976742,0.04967721128,778.31,5.8,Nyanza,Kisumu,Kisumu,cereals and tubers,Sorghum,90 KG,Wholesale,KES,3434.7225
336,2015,81.52137928976742,0.04967721128,778.31,5.8,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans,KG,Wholesale,KES,70.63833333333334
337,2015,81.52137928976742,0.04967721128,778.31,5.8,Nyanza,Kisumu,Kisumu,pulses and nuts,Beans (dry),90 KG,Wholesale,KES,6985.569166666667
338,2015,81.52137928976742,0.04967721128,778.31,5.8,Rift Valley,Baringo,Marigat (Baringo),cereals and tubers,Maize (white),KG,Retail,KES,42.5
339,2015,81.52137928976742,0.04967721128,778.31,5.8,Rift Valley,Baringo,Marigat (Baringo),pulses and nuts,Beans (dry),KG,Retail,KES,104.5
